State,License_Plate,VIN,Make_Name,Model_Name,Trim_Year,Trim_Name,Trim_Description,Engine_Type,Engine_Fuel_Type,Engine_Cylinders,Engine_Size,Engine_Cam_Type,Engine_Drive_Type,Engine_Transmission,Body_Type,Mileage_Fuel_Tank_Capacity
New York,WIT 1991Y,3R65S785972G213872,BMW,X4,2015,xDrive28i,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,17.7
New York,AMR 1834M,5E32C768806I333397,BMW,X4,2015,xDrive35i,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,17.7
New York,KRP 4017O,6H36W710099H454421,BMW,X5,2015,M,M 4dr SUV AWD (4.4L 8cyl Turbo 8A),gas,93 (Premium),V8,4.4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.4
New York,KUE 4125L,3K79P658538J956616,BMW,X5,2015,sDrive35i,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,SUV,22.4
New York,PDQ 9458F,6P95N186272Y448521,BMW,X5,2015,xDrive35d,xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),diesel,diesel fuel,I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.4
New York,ZQK 1608P,2M38H253023W965694,BMW,X5,2015,xDrive35i,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.4
New York,DLS 3213J,4J49A411796K874336,BMW,X5,2015,xDrive50i,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),gas,93 (Premium),V8,4.4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.4
New York,JRA 9755Y,4L84T982337P183678,BMW,X6,2015,M,M 4dr SUV AWD (4.4L 8cyl Turbo 8A),gas,93 (Premium),V8,4.4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.4
New York,LUE 5782P,4X26M510630D798084,BMW,X6,2015,sDrive35i,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,SUV,22.4
New York,HQY 7994U,9F92C905103L662497,BMW,X6,2015,xDrive35i,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.4
New York,DNA 5814L,5A60S611026P803886,BMW,X6,2015,xDrive50i,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),gas,93 (Premium),V8,4.4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.4
New York,WLU 5902A,7P30M608223X483879,BMW,Z4,2015,sDrive28i,sDrive28i 2dr Convertible (2.0L 4cyl Turbo 6M),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed manual,Convertible,14.5
New York,EVY 5401C,6R59I266495E610855,BMW,Z4,2015,sDrive35i,sDrive35i 2dr Convertible (3.0L 6cyl Turbo 7AM),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,Convertible,14.5
New York,UIW 8499D,3Y75N848003L789647,BMW,Z4,2015,sDrive35is,sDrive35is 2dr Convertible (3.0L 6cyl Turbo 7AM),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,Convertible,14.5
New York,JJW 7694L,5S29T514332S909034,Buick,Enclave,2015,Convenience Group,Convenience Group 4dr SUV (3.6L 6cyl 6A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,SUV,22
New York,LAP 3928W,9Q89O949990F211377,Buick,Enclave,2015,Leather Group,Leather Group 4dr SUV (3.6L 6cyl 6A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,SUV,22
New York,KIW 4478H,8A71K885314W571307,Buick,Enclave,2015,Leather Group,Leather Group 4dr SUV AWD (3.6L 6cyl 6A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,SUV,22
New York,ZAD 9173H,2H75K629258B844823,Buick,Enclave,2015,Premium Group,Premium Group 4dr SUV (3.6L 6cyl 6A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,SUV,22
New York,TMQ 8258P,4D63L596753E958467,Buick,Enclave,2015,Premium Group,Premium Group 4dr SUV AWD (3.6L 6cyl 6A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,SUV,22
New York,ZTT 2238J,7H93J231427L832747,Buick,Encore,2015,Base,4dr SUV (1.4L 4cyl Turbo 6A),gas,87 (Regular),I4,1.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,SUV,14
New York,YIQ 1974Z,6L47S527312W634145,Buick,Encore,2015,Base,4dr SUV AWD (1.4L 4cyl Turbo 6A),gas,87 (Regular),I4,1.4,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,SUV,14
New York,JTP 5211S,8R64Q521450W872867,Buick,Encore,2015,Convenience,Convenience 4dr SUV (1.4L 4cyl Turbo 6A),gas,87 (Regular),I4,1.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,SUV,14
New York,XGV 7263U,5P50X197036E554124,Buick,Encore,2015,Convenience,Convenience 4dr SUV AWD (1.4L 4cyl Turbo 6A),gas,87 (Regular),I4,1.4,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,SUV,14
New York,ITC 8263Q,4X76N910083T770998,Buick,Encore,2015,Leather,Leather 4dr SUV AWD (1.4L 4cyl Turbo 6A),gas,87 (Regular),I4,1.4,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,SUV,14
New York,XBS 2548S,7I13Q584801H441527,Buick,Encore,2015,Leather,Leather 4dr SUV (1.4L 4cyl Turbo 6A),gas,87 (Regular),I4,1.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,SUV,14
New York,NZT 8891L,6T61E134721P191243,Buick,Encore,2015,Premium,Premium 4dr SUV (1.4L 4cyl Turbo 6A),gas,87 (Regular),I4,1.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,SUV,14
New York,ORA 6420W,3G78A172425X863214,Buick,Encore,2015,Premium,Premium 4dr SUV AWD (1.4L 4cyl Turbo 6A),gas,87 (Regular),I4,1.4,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,SUV,14
New York,BOQ 1224G,4S90C359700O813199,Buick,LaCrosse,2015,1SV,1SV 4dr Sedan (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,18.5
New York,AMT 9407H,1W90Q393746U867109,Buick,LaCrosse,2015,Base,4dr Sedan (2.4L 4cyl gas/electric mild hybrid 6A),mild hybrid,87 (Regular),I4,2.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,16.6
New York,TGF 8726K,9P76R352311P620679,Buick,LaCrosse,2015,Leather Group,Leather Group 4dr Sedan AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19.5
New York,JQQ 3112F,7Z82E386406E725099,Buick,LaCrosse,2015,Leather Group,Leather Group 4dr Sedan (2.4L 4cyl gas/electric mild hybrid 6A),mild hybrid,87 (Regular),I4,2.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,16.6
New York,OCI 1832Y,1Y95X225701E348920,Buick,LaCrosse,2015,Premium I Group,Premium I Group 4dr Sedan (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,18.5
New York,KKN 2600Z,3J80G347469N544167,Buick,LaCrosse,2015,Premium I Group,Premium I Group 4dr Sedan AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19.5
New York,GWY 7617S,8K90A908423H356156,Buick,LaCrosse,2015,Premium II Group,Premium II Group 4dr Sedan (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,18.5
New York,INY 4559E,7T97F927861O466651,Buick,Regal,2015,Base,4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,18
New York,SKP 1835I,4F18K892050V711847,Buick,Regal,2015,Base,4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,18
New York,HSV 1808L,2F11U598994G658341,Buick,Regal,2015,Base,1SV 4dr Sedan (2.4L 4cyl 6A),flex-fuel (FFV),87 (Regular),I4,2.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,18
New York,HSN 3032D,5Y41X720729G772167,Buick,Regal,2015,GS,GS 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,18
New York,VSE 2590P,5Z46Y297964D827452,Buick,Regal,2015,GS,GS 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,18
New York,TCN 5724L,8B47M934871E946114,Buick,Regal,2015,Premium I,Premium I 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,18
New York,SXP 7039F,9J69Q389125P487270,Buick,Regal,2015,Premium I,Premium I 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,18
New York,ZXE 7231N,3Y98K911904C378173,Buick,Regal,2015,Premium II,Premium II 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,18
New York,COM 5777Y,5Q96F237062E373277,Buick,Regal,2015,Premium II,Premium II 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,18
New York,JIK 6477R,9Y29U969260O450101,Buick,Verano,2015,1SV,1SV 4dr Sedan (2.4L 4cyl 6A),gas,87 (Regular),I4,2.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,15.6
New York,HRJ 7927V,4C52V540911J554090,Buick,Verano,2015,Base,4dr Sedan (2.4L 4cyl 6A),gas,87 (Regular),I4,2.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,15.6
New York,AWH 3604L,5O38X902508B343487,Buick,Verano,2015,Convenience Group,Convenience Group 4dr Sedan (2.4L 4cyl 6A),gas,87 (Regular),I4,2.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,15.6
New York,HLD 1849T,6I58K892738I530714,Buick,Verano,2015,Leather Group,Leather Group 4dr Sedan (2.4L 4cyl 6A),gas,87 (Regular),I4,2.4,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,15.6
New York,NTU 2091K,8G22A386478G648574,Buick,Verano,2015,Premium Turbo Group,Premium Turbo Group 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,15.6
New York,CHW 1790I,4V56Y530748K207280,Cadillac,ATS,2015,Luxury,Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,HWT 1258A,8W12U946635V716826,Cadillac,ATS,2015,Luxury,Luxury 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,16
New York,HEZ 6516F,3Q61I657567R277270,Cadillac,ATS,2015,Luxury,Luxury 4dr Sedan (2.5L 4cyl 6A),gas,87 (Regular),I4,2.5,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,UEB 2706V,2L90J905107Z215936,Cadillac,ATS,2015,Luxury,Luxury 4dr Sedan (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,HTN 6216E,9M27B525589K435005,Cadillac,ATS,2015,Luxury,Luxury 4dr Sedan AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,16
New York,PDD 2421C,3S80T207380M591849,Cadillac,ATS,2015,Performance,Performance 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,BTL 8272Z,5K65Z637421B580560,Cadillac,ATS,2015,Performance,Performance 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,16
New York,KCE 4445S,1T86K502616P375433,Cadillac,ATS,2015,Performance,Performance 4dr Sedan (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,ZHP 8607H,2I43X835547Q886651,Cadillac,ATS,2015,Performance,Performance 4dr Sedan AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,16
New York,WEL 1432O,1I49G960375N405533,Cadillac,ATS,2015,Premium,Premium 4dr Sedan AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,16
New York,HGS 5964X,6O95F672391H397464,Cadillac,ATS,2015,Premium,Premium 4dr Sedan (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,GSO 3245Y,5H63Q753439W154569,Cadillac,ATS,2015,Premium,Premium 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,16
New York,YDZ 6380H,9G57V182351A357566,Cadillac,ATS,2015,Premium,Premium 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,PUC 3887A,6G83Y643344T509130,Cadillac,ATS,2015,Standard,Standard 4dr Sedan (2.5L 4cyl 6A),gas,87 (Regular),I4,2.5,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,FLK 4425I,1A18F910048H440168,Cadillac,ATS,2015,Standard,Standard 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,16
New York,RXM 8738M,9E16N640785Y767025,Cadillac,ATS,2015,Standard,Standard 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,16
New York,QYA 4372W,2C36U618506L543762,Cadillac,ATS Coupe,2015,Luxury,Luxury 2dr Coupe AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Coupe,16
New York,MJA 7120K,6B56G812966P882393,Cadillac,ATS Coupe,2015,Luxury,Luxury 2dr Coupe (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Coupe,16
New York,UYJ 2646W,4O54Z219153C384861,Cadillac,ATS Coupe,2015,Luxury,Luxury 2dr Coupe AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Coupe,16
New York,IRR 9612J,5A57U573811O844592,Cadillac,ATS Coupe,2015,Luxury,Luxury 2dr Coupe (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Coupe,16
New York,HJG 1673A,7G47P685817Y334510,Cadillac,ATS Coupe,2015,Performance,Performance 2dr Coupe (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Coupe,16
New York,LRI 1502Q,1A10G548610S467927,Cadillac,ATS Coupe,2015,Performance,Performance 2dr Coupe AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Coupe,16
New York,DAK 6906F,8D84S207298Y564325,Cadillac,ATS Coupe,2015,Performance,Performance 2dr Coupe (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Coupe,16
New York,URQ 8436K,6R97W225905U791426,Cadillac,ATS Coupe,2015,Performance,Performance 2dr Coupe AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Coupe,16
New York,QLP 6829Y,9C44I393084Y170621,Cadillac,ATS Coupe,2015,Premium,Premium 2dr Coupe AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Coupe,16
New York,UNJ 7440V,4U32J460309G335511,Cadillac,ATS Coupe,2015,Premium,Premium 2dr Coupe (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Coupe,16
New York,VGB 9540W,3P90H403996E801499,Cadillac,ATS Coupe,2015,Premium,Premium 2dr Coupe AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Coupe,16
New York,NIH 5158Z,7K26E118929L426076,Cadillac,ATS Coupe,2015,Premium,Premium 2dr Coupe (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Coupe,16
New York,QXI 8419H,6Q56G166718W768367,Cadillac,ATS Coupe,2015,Standard,Standard 2dr Coupe (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Coupe,16
New York,RCG 8687G,8V37X831726W144430,Cadillac,ATS Coupe,2015,Standard,Standard 2dr Coupe AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Coupe,16
New York,LGF 4772L,7N28N840752H146033,Cadillac,CTS,2015,Luxury,Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,19
New York,IED 4854K,7B48Z844027Z488436,Cadillac,CTS,2015,Luxury,Luxury 4dr Sedan (3.6L 6cyl 8A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Sedan,19
New York,YHN 5587Z,8I95L655201E763813,Cadillac,CTS,2015,Luxury,Luxury 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19
New York,PNR 7146I,4T75U158812Q388339,Cadillac,CTS,2015,Luxury,Luxury 4dr Sedan AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19
New York,QFZ 3259X,9I44G178998E758108,Cadillac,CTS,2015,Performance,Performance 4dr Sedan AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19
New York,YCN 2091Y,4N54I327188W635399,Cadillac,CTS,2015,Performance,Performance 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19
New York,ZAI 5893M,1O35D391635P715437,Cadillac,CTS,2015,Performance,Performance 4dr Sedan (3.6L 6cyl 8A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Sedan,19
New York,UYE 5583E,9C37P129978J748170,Cadillac,CTS,2015,Performance,Performance 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,19
New York,WJR 1844G,7D96Z769409B924950,Cadillac,CTS,2015,Premium,Premium 4dr Sedan AWD (3.6L 6cyl 6A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19
New York,CSC 9859I,4U96X306440P130182,Cadillac,CTS,2015,Premium,Premium 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19
New York,YQG 5273Y,6P17K167122G341778,Cadillac,CTS,2015,Premium,Premium 4dr Sedan (3.6L 6cyl 8A),flex-fuel (FFV),87 (Regular),V6,3.6,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Sedan,19
New York,KAJ 8036C,3R24I381892Z433292,Cadillac,CTS,2015,Premium,Premium 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,19
New York,LIG 9001S,8H70T493008F379654,Cadillac,CTS,2015,Standard,Standard 4dr Sedan (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Sedan,19
New York,DYB 4466Q,5S56V192903Z637604,Cadillac,CTS,2015,Standard,Standard 4dr Sedan AWD (2.0L 4cyl Turbo 6A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,Sedan,19
New York,FOQ 1466S,3M21U352711V494584,Cadillac,CTS,2015,Vsport,Vsport 4dr Sedan (3.6L 6cyl Turbo 8A),gas,93 (Premium),V6,3.6,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Sedan,19
New York,CRA 7333M,3Q54C102190C619935,Cadillac,CTS,2015,Vsport Premium,Vsport Premium 4dr Sedan (3.6L 6cyl Turbo 8A),gas,93 (Premium),V6,3.6,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Sedan,19
New York,XEI 9125L,3P22Q438596L398479,Cadillac,CTS-V Coupe,2015,Base,2dr Coupe (6.2L 8cyl S/C 6M),gas,93 (Premium),V8,6.2,Overhead valves (OHV),rear wheel drive,6-speed manual,Coupe,18
New York,ASK 4972D,1Y61H327550R312406,Cadillac,Escalade,2015,Base,4dr SUV 4WD (6.2L 8cyl 8A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),four wheel drive,8-speed shiftable automatic,SUV,26
New York,PEZ 1732R,4D15H471897Q740142,Cadillac,Escalade,2015,Base,4dr SUV 4WD w/ Prod. End 10/14 (6.2L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),four wheel drive,6-speed shiftable automatic,SUV,26
New York,IIQ 7686C,9M54H640152F489564,Cadillac,Escalade,2015,Base,4dr SUV w/ Prod. End 10/14 (6.2L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),rear wheel drive,6-speed shiftable automatic,SUV,26
New York,SAK 5978N,8E58M362634G507478,Cadillac,Escalade,2015,Base,4dr SUV (6.2L 8cyl 8A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),rear wheel drive,8-speed shiftable automatic,SUV,26
New York,CLX 7029R,1G62G624044Q534081,Cadillac,Escalade,2015,Luxury,Luxury 4dr SUV (6.2L 8cyl 8A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),rear wheel drive,8-speed shiftable automatic,SUV,26
New York,QOP 4309Q,1N66N391144C450827,Cadillac,Escalade,2015,Luxury,Luxury 4dr SUV w/ Prod. End 10/14 (6.2L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),rear wheel drive,6-speed shiftable automatic,SUV,26
New York,WBS 9442O,1Y34C916311I513099,Cadillac,Escalade,2015,Luxury,Luxury 4dr SUV 4WD (6.2L 8cyl 8A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),four wheel drive,8-speed shiftable automatic,SUV,26
New York,STY 6862L,3G13I357400U309494,Cadillac,Escalade,2015,Luxury,Luxury 4dr SUV 4WD w/ Prod. End 10/14 (6.2L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),four wheel drive,6-speed shiftable automatic,SUV,26
New York,ZIY 2987C,4F23I462979R260554,Cadillac,Escalade,2015,Platinum,Platinum 4dr SUV (6.2L 8cyl 8A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),rear wheel drive,8-speed shiftable automatic,SUV,26
New York,HEP 4954M,9F95M979496Q683219,Cadillac,Escalade,2015,Platinum,Platinum 4dr SUV 4WD (6.2L 8cyl 8A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),four wheel drive,8-speed shiftable automatic,SUV,26
New York,LVY 4173R,8L70M582162X409942,Cadillac,Escalade,2015,Premium,Premium 4dr SUV 4WD w/ Prod. End 10/14 (6.2L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),four wheel drive,6-speed shiftable automatic,SUV,26
New York,LAF 6491J,8N72A235218S931056,Cadillac,Escalade,2015,Premium,Premium 4dr SUV 4WD (6.2L 8cyl 8A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),four wheel drive,8-speed shiftable automatic,SUV,26
New York,APH 1833E,4D25U866012O247311,Cadillac,Escalade,2015,Premium,Premium 4dr SUV (6.2L 8cyl 8A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),rear wheel drive,8-speed shiftable automatic,SUV,26
New York,UTH 6968C,5C50B592998N968037,Cadillac,Escalade,2015,Premium,Premium 4dr SUV w/ Prod. End 10/14 (6.2L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,6.2,Overhead valves (OHV),rear wheel drive,6-speed shiftable automatic,SUV,26
